chrom	gene	gene_start	gene_stop	surrounding_gene	surrounding_start	surrounding_stop	sense_anti	num_exons
c6	Hcv1.av84.c6.g339.i1	2871547	2874101	Hcv1.av84.c6.g338.i3	2869547	2891505	sense	2
c6	Hcv1.av84.c6.g340.i1	2874970	2882048	Hcv1.av84.c6.g338.i1	2869547	2891505	sense	10
c6	Hcv1.av84.c6.g340.i1	2874970	2882048	Hcv1.av84.c6.g338.i2	2869547	2891505	sense	10
c6	Hcv1.av84.c6.g340.i1	2874970	2882048	Hcv1.av84.c6.g338.i3	2869547	2891505	sense	10
c6	Hcv1.av84.c6.g340.i2	2874970	2882048	Hcv1.av84.c6.g338.i1	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g340.i2	2874970	2882048	Hcv1.av84.c6.g338.i2	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g340.i2	2874970	2882048	Hcv1.av84.c6.g338.i3	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g340.i3	2874970	2880246	Hcv1.av84.c6.g338.i1	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g340.i3	2874970	2880246	Hcv1.av84.c6.g338.i2	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g340.i3	2874970	2880246	Hcv1.av84.c6.g338.i3	2869547	2891505	sense	11
c6	Hcv1.av84.c6.g343.i1	2898504	2899917	Hcv1.av84.c6.g341.i1	2891573	2918808	sense	1
c6	Hcv1.av84.c6.g343.i1	2898504	2899917	Hcv1.av84.c6.g341.i2	2891573	2918808	sense	1
c6	Hcv1.av84.c6.g343.i1	2898504	2899917	Hcv1.av84.c6.g342.i1	2894597	2900477	sense	1
c6	Hcv1.av84.c6.g355.i1	3017738	3020427	Hcv1.av84.c6.g354.i1	3017585	3036116	antisense	2
c6	Hcv1.av84.c6.g361.i1	3062029	3066483	Hcv1.av84.c6.g360.i1	3060246	3071956	sense	1
c6	Hcv1.av84.c6.g361.i2	3062977	3066483	Hcv1.av84.c6.g360.i1	3060246	3071956	sense	1
c6	Hcv1.av84.c6.g362.i1	3067878	3072085	Hcv1.av84.c6.g360.i1	3060246	3071956	antisense	1
c6	Hcv1.av84.c6.g367.i1	3102175	3104201	Hcv1.av84.c6.g366.i1	3101484	3104471	antisense	1
c6	Hcv1.av84.c6.g39.i1	553218	555738	Hcv1.av84.c6.g38.i1	552931	558186	antisense	1
c6	Hcv1.av84.c6.g39.i1	553218	555738	Hcv1.av84.c6.g38.i2	552931	558186	antisense	1
c6	Hcv1.av84.c6.g399.i1	3349830	3352174	Hcv1.av84.c6.g398.i1	3346500	3354101	sense	8
c6	Hcv1.av84.c6.g4.i1	21722	22113	Hcv1.av84.c6.g2.i1	17519	28239	sense	1
c6	Hcv1.av84.c6.g40.i1	555793	558146	Hcv1.av84.c6.g38.i1	552931	558186	antisense	1
c6	Hcv1.av84.c6.g40.i1	555793	558146	Hcv1.av84.c6.g38.i2	552931	558186	antisense	1
c6	Hcv1.av84.c6.g415.i1	3473570	3475925	Hcv1.av84.c6.g414.i1	3471771	3476030	antisense	5
c6	Hcv1.av84.c6.g420.i1	3503505	3504811	Hcv1.av84.c6.g419.i1	3500548	3504839	antisense	5
c6	Hcv1.av84.c6.g420.i1	3503505	3504811	Hcv1.av84.c6.g419.i2	3500548	3504839	antisense	5
c6	Hcv1.av84.c6.g421.i1	3520867	3522332	Hcv1.av84.c6.g419.i1	3510690	3523560	antisense	1
c6	Hcv1.av84.c6.g421.i1	3520867	3522332	Hcv1.av84.c6.g419.i2	3510690	3523560	antisense	1
c6	Hcv1.av84.c6.g424.i1	3529638	3536603	Hcv1.av84.c6.g423.i1	3528972	3548512	antisense	10
c6	Hcv1.av84.c6.g424.i2	3532426	3536603	Hcv1.av84.c6.g423.i1	3528972	3548512	antisense	10
c6	Hcv1.av84.c6.g424.i3	3533640	3536603	Hcv1.av84.c6.g423.i1	3528972	3548512	antisense	10
c6	Hcv1.av84.c6.g424.i4	3533640	3536603	Hcv1.av84.c6.g423.i1	3528972	3548512	antisense	9
c6	Hcv1.av84.c6.g425.i1	3541375	3547729	Hcv1.av84.c6.g423.i1	3528972	3548512	antisense	7
c6	Hcv1.av84.c6.g464.i1	3785889	3786774	Hcv1.av84.c6.g463.i1	3785881	3786798	sense	1
c6	Hcv1.av84.c6.g477.i1	3866694	3868007	Hcv1.av84.c6.g476.i1	3862953	3868117	sense	1
c6	Hcv1.av84.c6.g485.i1	3931669	3933891	Hcv1.av84.c6.g484.i1	3929686	3933906	antisense	2
c6	Hcv1.av84.c6.g485.i2	3931677	3933891	Hcv1.av84.c6.g484.i1	3929686	3933906	antisense	2
c6	Hcv1.av84.c6.g485.i3	3930926	3933852	Hcv1.av84.c6.g484.i1	3929686	3933906	antisense	2
c6	Hcv1.av84.c6.g485.i4	3930929	3933851	Hcv1.av84.c6.g484.i1	3929686	3933906	antisense	2
c6	Hcv1.av84.c6.g485.i5	3930929	3933659	Hcv1.av84.c6.g484.i1	3929686	3933906	antisense	2
c6	Hcv1.av84.c6.g486.i1	3939609	3941840	Hcv1.av84.c6.g484.i1	3936734	3941983	antisense	2
c6	Hcv1.av84.c6.g493.i1	4022196	4023670	Hcv1.av84.c6.g492.i1	4020554	4023656	antisense	1
c6	Hcv1.av84.c6.g53.i1	676939	681653	Hcv1.av84.c6.g52.i1	676915	701505	sense	1
c6	Hcv1.av84.c6.g54.i1	686328	689322	Hcv1.av84.c6.g52.i1	676915	701505	sense	9
c6	Hcv1.av84.c6.g543.i1	4361517	4364998	Hcv1.av84.c6.g542.i1	4360448	4375611	antisense	5
c6	Hcv1.av84.c6.g543.i1	4361517	4364998	Hcv1.av84.c6.g542.i2	4360448	4375611	antisense	5
c6	Hcv1.av84.c6.g543.i2	4361517	4364998	Hcv1.av84.c6.g542.i1	4360448	4375611	antisense	4
c6	Hcv1.av84.c6.g543.i2	4361517	4364998	Hcv1.av84.c6.g542.i2	4360448	4375611	antisense	4
c6	Hcv1.av84.c6.g544.i1	4370280	4370759	Hcv1.av84.c6.g542.i1	4360448	4375611	sense	1
c6	Hcv1.av84.c6.g544.i1	4370280	4370759	Hcv1.av84.c6.g542.i2	4360448	4375611	sense	1
c6	Hcv1.av84.c6.g55.i1	690077	693331	Hcv1.av84.c6.g52.i1	676915	701505	antisense	6
c6	Hcv1.av84.c6.g55.i2	690728	693331	Hcv1.av84.c6.g52.i1	676915	701505	antisense	2
c6	Hcv1.av84.c6.g56.i1	695872	701394	Hcv1.av84.c6.g52.i1	676915	701505	antisense	9
c6	Hcv1.av84.c6.g56.i2	695872	701394	Hcv1.av84.c6.g52.i1	676915	701505	antisense	8
c6	Hcv1.av84.c6.g582.i1	4684359	4687665	Hcv1.av84.c6.g581.i1	4684347	4689589	antisense	1
c6	Hcv1.av84.c6.g598.i1	4767621	4770634	Hcv1.av84.c6.g597.i1	4766896	4770754	antisense	1
c6	Hcv1.av84.c6.g623.i1	4894087	4895518	Hcv1.av84.c6.g622.i1	4894028	4896514	antisense	4
c6	Hcv1.av84.c6.g623.i1	4894087	4895518	Hcv1.av84.c6.g622.i2	4894028	4896514	antisense	4
c6	Hcv1.av84.c6.g623.i1	4894087	4895518	Hcv1.av84.c6.g622.i3	4894028	4896514	antisense	4
c6	Hcv1.av84.c6.g623.i1	4894087	4895518	Hcv1.av84.c6.g622.i4	4894028	4896514	antisense	4
c6	Hcv1.av84.c6.g625.i1	4906053	4909022	Hcv1.av84.c6.g624.i1	4905847	4911414	antisense	5
c6	Hcv1.av84.c6.g628.i1	4956214	4959479	Hcv1.av84.c6.g629.i1	4952671	4965926	sense	3
c6	Hcv1.av84.c6.g633.i1	4974880	4977476	Hcv1.av84.c6.g632.i1	4974793	4982096	antisense	6
c6	Hcv1.av84.c6.g633.i1	4974880	4977476	Hcv1.av84.c6.g632.i2	4974793	4982096	antisense	6
c6	Hcv1.av84.c6.g637.i1	4999380	5000674	Hcv1.av84.c6.g639.i1	4994728	5019088	sense	1
c6	Hcv1.av84.c6.g638.i1	5012493	5013683	Hcv1.av84.c6.g639.i1	4994728	5019088	sense	1
c6	Hcv1.av84.c6.g646.i1	5136789	5140775	Hcv1.av84.c6.g645.i1	5136678	5143163	antisense	7
c6	Hcv1.av84.c6.g646.i1	5136789	5140775	Hcv1.av84.c6.g645.i2	5136678	5143163	antisense	7
c6	Hcv1.av84.c6.g647.i1	5144214	5148562	Hcv1.av84.c6.g645.i1	5143278	5153185	antisense	4
c6	Hcv1.av84.c6.g647.i1	5144214	5148562	Hcv1.av84.c6.g645.i2	5143278	5164038	antisense	4
c6	Hcv1.av84.c6.g663.i1	5281516	5283582	Hcv1.av84.c6.g662.i1	5281361	5285280	antisense	1
c6	Hcv1.av84.c6.g676.i1	5410257	5413003	Hcv1.av84.c6.g675.i1	5410059	5413053	antisense	2
c6	Hcv1.av84.c6.g680.i1	5419040	5419529	Hcv1.av84.c6.g678.i1	5418584	5419647	antisense	2
c6	Hcv1.av84.c6.g680.i1	5419040	5419529	Hcv1.av84.c6.g678.i2	5418584	5419647	antisense	2
c6	Hcv1.av84.c6.g680.i1	5419040	5419529	Hcv1.av84.c6.g679.i1	5418584	5419647	antisense	2
c6	Hcv1.av84.c6.g680.i1	5419040	5419529	Hcv1.av84.c6.g679.i2	5418584	5419647	antisense	2
c6	Hcv1.av84.c6.g680.i1	5419040	5419529	Hcv1.av84.c6.g679.i3	5418584	5419647	antisense	2
c6	Hcv1.av84.c6.g691.i1	5462089	5464666	Hcv1.av84.c6.g690.i1	5455123	5464881	antisense	1
c6	Hcv1.av84.c6.g691.i1	5462089	5464666	Hcv1.av84.c6.g690.i2	5457567	5464917	antisense	1
c6	Hcv1.av84.c6.g707.i1	5612381	5613482	Hcv1.av84.c6.g708.i1	5610580	5613738	antisense	5
c6	Hcv1.av84.c6.g707.i1	5612381	5613482	Hcv1.av84.c6.g708.i2	5610580	5613738	antisense	5
c6	Hcv1.av84.c6.g714.i1	5784254	5785559	Hcv1.av84.c6.g713.i1	5781275	5790286	sense	1
c6	Hcv1.av84.c6.g714.i1	5784254	5785559	Hcv1.av84.c6.g713.i2	5781275	5790286	sense	1
c6	Hcv1.av84.c6.g714.i2	5785440	5786571	Hcv1.av84.c6.g713.i1	5781275	5790286	sense	1
c6	Hcv1.av84.c6.g714.i2	5785440	5786571	Hcv1.av84.c6.g713.i2	5781275	5790286	sense	1
c6	Hcv1.av84.c6.g716.i1	5800159	5800775	Hcv1.av84.c6.g715.i1	5797295	5804237	antisense	1
c6	Hcv1.av84.c6.g717.i1	5800941	5801415	Hcv1.av84.c6.g715.i1	5797295	5804237	antisense	1
c6	Hcv1.av84.c6.g719.i1	5814870	5816749	Hcv1.av84.c6.g720.i1	5814016	5816966	antisense	5
c6	Hcv1.av84.c6.g719.i2	5814870	5816749	Hcv1.av84.c6.g720.i1	5814016	5816966	antisense	6
c6	Hcv1.av84.c6.g735.i1	5892879	5897078	Hcv1.av84.c6.g734.i1	5890784	5904996	antisense	1
c6	Hcv1.av84.c6.g735.i1	5892879	5897078	Hcv1.av84.c6.g737.i1	5890784	5916485	antisense	1
c6	Hcv1.av84.c6.g736.i1	5898622	5902350	Hcv1.av84.c6.g734.i1	5890784	5904996	antisense	8
c6	Hcv1.av84.c6.g736.i1	5898622	5902350	Hcv1.av84.c6.g737.i1	5890784	5916485	antisense	8
c6	Hcv1.av84.c6.g742.i1	5939818	5942359	Hcv1.av84.c6.g741.i1	5939652	5942760	antisense	7
c6	Hcv1.av84.c6.g742.i2	5939818	5942359	Hcv1.av84.c6.g741.i1	5939652	5942760	antisense	8
c6	Hcv1.av84.c6.g744.i1	5973865	5975257	Hcv1.av84.c6.g741.i1	5970561	5978045	antisense	3
c6	Hcv1.av84.c6.g763.i1	6102040	6105496	Hcv1.av84.c6.g762.i1	6102414	6106644	antisense	8
c6	Hcv1.av84.c6.g763.i2	6102083	6105497	Hcv1.av84.c6.g762.i1	6102414	6106644	antisense	7
c6	Hcv1.av84.c6.g774.i1	6187654	6191183	Hcv1.av84.c6.g773.i1	6186630	6191340	sense	2
c6	Hcv1.av84.c6.g779.i1	6235090	6236210	Hcv1.av84.c6.g778.i1	6232259	6238410	antisense	1
c6	Hcv1.av84.c6.g779.i1	6235090	6236210	Hcv1.av84.c6.g778.i2	6226101	6238399	antisense	1
c6	Hcv1.av84.c6.g792.i1	6313621	6315878	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	2
c6	Hcv1.av84.c6.g792.i2	6312920	6315878	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	3
c6	Hcv1.av84.c6.g794.i1	6321819	6329401	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	3
c6	Hcv1.av84.c6.g795.i1	6325056	6329401	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	6
c6	Hcv1.av84.c6.g795.i2	6325056	6329401	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	8
c6	Hcv1.av84.c6.g795.i3	6325056	6329401	Hcv1.av84.c6.g793.i1	6312631	6332980	antisense	7
c6	Hcv1.av84.c6.g813.i1	6465938	6466334	Hcv1.av84.c6.g812.i1	6463191	6468315	antisense	2
c6	Hcv1.av84.c6.g813.i2	6465938	6468172	Hcv1.av84.c6.g812.i1	6463191	6468315	antisense	4
c6	Hcv1.av84.c6.g841.i1	6575230	6580158	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	12
c6	Hcv1.av84.c6.g841.i1	6575230	6580158	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	12
c6	Hcv1.av84.c6.g841.i2	6575230	6580158	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	11
c6	Hcv1.av84.c6.g841.i2	6575230	6580158	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	11
c6	Hcv1.av84.c6.g842.i1	6580222	6583550	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	6
c6	Hcv1.av84.c6.g842.i1	6580222	6583550	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	6
c6	Hcv1.av84.c6.g843.i1	6583652	6585612	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g843.i1	6583652	6585612	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g843.i2	6583775	6585612	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g843.i2	6583775	6585612	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g844.i1	6585707	6586649	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g844.i1	6585707	6586649	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g845.i1	6586809	6587805	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g845.i1	6586809	6587805	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g847.i1	6589617	6590672	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g847.i1	6589617	6590672	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g849.i1	6595915	6597347	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g849.i1	6595915	6597347	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g850.i1	6597394	6598980	Hcv1.av84.c6.g840.i1	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g850.i1	6597394	6598980	Hcv1.av84.c6.g840.i2	6575196	6605314	sense	1
c6	Hcv1.av84.c6.g861.i1	6652196	6657646	Hcv1.av84.c6.g860.i1	6651694	6661578	antisense	7
c6	Hcv1.av84.c6.g861.i2	6652196	6657646	Hcv1.av84.c6.g860.i1	6651694	6661578	antisense	8
c6	Hcv1.av84.c6.g862.i1	6659839	6661550	Hcv1.av84.c6.g860.i1	6651694	6661578	antisense	1
c6	Hcv1.av84.c6.g863.i1	6677253	6681427	Hcv1.av84.c6.g860.i1	6674623	6688243	antisense	2
c6	Hcv1.av84.c6.g864.i1	6682178	6685540	Hcv1.av84.c6.g860.i1	6674623	6688243	sense	1
c6	Hcv1.av84.c6.g869.i1	6722828	6738815	Hcv1.av84.c6.g868.i1	6721388	6740956	antisense	16
c6	Hcv1.av84.c6.g87.i4	972093	974164	Hcv1.av84.c6.g87.i1	958985	977454	sense	1
c6	Hcv1.av84.c6.g87.i4	972093	974164	Hcv1.av84.c6.g87.i2	958985	977454	sense	1
c6	Hcv1.av84.c6.g87.i4	972093	974164	Hcv1.av84.c6.g87.i3	958985	977454	sense	1
c6	Hcv1.av84.c6.g870.i1	6738950	6740970	Hcv1.av84.c6.g868.i1	6721388	6740956	antisense	5
c6	Hcv1.av84.c6.g879.i1	6779887	6783398	Hcv1.av84.c6.g875.i2	6755246	6792021	antisense	5
c6	Hcv1.av84.c6.g879.i1	6779887	6783398	Hcv1.av84.c6.g876.i1	6759719	6792021	antisense	5
c6	Hcv1.av84.c6.g879.i1	6779887	6783398	Hcv1.av84.c6.g876.i2	6759719	6792021	antisense	5
c6	Hcv1.av84.c6.g879.i1	6779887	6783398	Hcv1.av84.c6.g877.i1	6764580	6792021	antisense	5
c6	Hcv1.av84.c6.g879.i1	6779887	6783398	Hcv1.av84.c6.g878.i1	6769716	6792021	antisense	5
c6	Hcv1.av84.c6.g88.i1	959263	961172	Hcv1.av84.c6.g87.i1	958985	977454	sense	1
c6	Hcv1.av84.c6.g88.i1	959263	961172	Hcv1.av84.c6.g87.i2	958985	977454	sense	1
c6	Hcv1.av84.c6.g88.i1	959263	961172	Hcv1.av84.c6.g87.i3	958985	977454	sense	1
c6	Hcv1.av84.c6.g880.i1	6783459	6784507	Hcv1.av84.c6.g875.i2	6755246	6792021	antisense	4
c6	Hcv1.av84.c6.g880.i1	6783459	6784507	Hcv1.av84.c6.g876.i1	6759719	6792021	antisense	4
c6	Hcv1.av84.c6.g880.i1	6783459	6784507	Hcv1.av84.c6.g876.i2	6759719	6792021	antisense	4
c6	Hcv1.av84.c6.g880.i1	6783459	6784507	Hcv1.av84.c6.g877.i1	6764580	6792021	antisense	4
c6	Hcv1.av84.c6.g880.i1	6783459	6784507	Hcv1.av84.c6.g878.i1	6769716	6792021	antisense	4
c6	Hcv1.av84.c6.g881.i1	6785495	6789564	Hcv1.av84.c6.g875.i2	6755246	6792021	antisense	3
c6	Hcv1.av84.c6.g881.i1	6785495	6789564	Hcv1.av84.c6.g876.i1	6759719	6792021	antisense	3
c6	Hcv1.av84.c6.g881.i1	6785495	6789564	Hcv1.av84.c6.g876.i2	6759719	6792021	antisense	3
c6	Hcv1.av84.c6.g881.i1	6785495	6789564	Hcv1.av84.c6.g877.i1	6764580	6792021	antisense	3
c6	Hcv1.av84.c6.g881.i1	6785495	6789564	Hcv1.av84.c6.g878.i1	6769716	6792021	antisense	3
c6	Hcv1.av84.c6.g882.i1	6789600	6790343	Hcv1.av84.c6.g875.i2	6755246	6792021	antisense	1
c6	Hcv1.av84.c6.g882.i1	6789600	6790343	Hcv1.av84.c6.g876.i1	6759719	6792021	antisense	1
c6	Hcv1.av84.c6.g882.i1	6789600	6790343	Hcv1.av84.c6.g876.i2	6759719	6792021	antisense	1
c6	Hcv1.av84.c6.g882.i1	6789600	6790343	Hcv1.av84.c6.g877.i1	6764580	6792021	antisense	1
c6	Hcv1.av84.c6.g882.i1	6789600	6790343	Hcv1.av84.c6.g878.i1	6769716	6792021	antisense	1
c6	Hcv1.av84.c6.g884.i1	6795369	6796550	Hcv1.av84.c6.g883.i1	6793676	6799810	antisense	1
c6	Hcv1.av84.c6.g888.i1	6825386	6828234	Hcv1.av84.c6.g887.i1	6818652	6831702	antisense	1
c6	Hcv1.av84.c6.g889.i1	6834222	6836900	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	6
c6	Hcv1.av84.c6.g89.i1	967851	970157	Hcv1.av84.c6.g87.i1	958985	977454	sense	1
c6	Hcv1.av84.c6.g89.i1	967851	970157	Hcv1.av84.c6.g87.i2	958985	977454	sense	1
c6	Hcv1.av84.c6.g89.i1	967851	970157	Hcv1.av84.c6.g87.i3	958985	977454	sense	1
c6	Hcv1.av84.c6.g890.i1	6837031	6843428	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	8
c6	Hcv1.av84.c6.g890.i2	6837032	6840373	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	8
c6	Hcv1.av84.c6.g890.i3	6837040	6840374	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	6
c6	Hcv1.av84.c6.g890.i4	6837040	6840374	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	8
c6	Hcv1.av84.c6.g890.i5	6840690	6843431	Hcv1.av84.c6.g887.i1	6832261	6847453	antisense	8
c6	Hcv1.av84.c6.g9.i1	214779	217399	Hcv1.av84.c6.g8.i1	211379	230674	antisense	1
c6	Hcv1.av84.c6.g90.i1	970351	971718	Hcv1.av84.c6.g87.i1	958985	977454	antisense	1
c6	Hcv1.av84.c6.g90.i1	970351	971718	Hcv1.av84.c6.g87.i2	958985	977454	antisense	1
c6	Hcv1.av84.c6.g90.i1	970351	971718	Hcv1.av84.c6.g87.i3	958985	977454	antisense	1
c6	Hcv1.av84.c6.g91.i1	979895	983073	Hcv1.av84.c6.g87.i1	979257	984749	sense	1
c6	Hcv1.av84.c6.g91.i1	979895	983073	Hcv1.av84.c6.g87.i2	979257	984749	sense	1
c6	Hcv1.av84.c6.g91.i1	979895	983073	Hcv1.av84.c6.g87.i3	979257	984749	sense	1
c6	Hcv1.av84.c6.g911.i1	6933853	6936652	Hcv1.av84.c6.g910.i2	6930582	6960860	antisense	6
c6	Hcv1.av84.c6.g912.i1	6947336	6955983	Hcv1.av84.c6.g910.i2	6930582	6960860	sense	8
c6	Hcv1.av84.c6.g912.i2	6947336	6957227	Hcv1.av84.c6.g910.i2	6930582	6960860	sense	12
c6	Hcv1.av84.c6.g917.i1	6984725	6985744	Hcv1.av84.c6.g916.i1	6978219	6988078	antisense	1
c6	Hcv1.av84.c6.g919.i1	6990415	6997390	Hcv1.av84.c6.g918.i1	6989953	6998115	antisense	3
c6	Hcv1.av84.c6.g926.i1	7034423	7038168	Hcv1.av84.c6.g925.i2	7033610	7046462	sense	7
c6	Hcv1.av84.c6.g928.i1	7047448	7048747	Hcv1.av84.c6.g927.i1	7047192	7048817	antisense	3
c6	Hcv1.av84.c6.g940.i1	7127662	7128963	Hcv1.av84.c6.g939.i1	7126608	7129082	antisense	1
c6	Hcv1.av84.c6.g947.i1	7161881	7163939	Hcv1.av84.c6.g946.i1	7160314	7165357	antisense	1
c6	Hcv1.av84.c6.g963.i1	7231360	7236456	Hcv1.av84.c6.g962.i1	7231105	7236714	antisense	4
c6	Hcv1.av84.c6.g970.i1	7318674	7322233	Hcv1.av84.c6.g971.i1	7316608	7322742	antisense	1
c6	Hcv1.av84.c6.g973.i1	7333520	7336141	Hcv1.av84.c6.g972.i1	7331348	7336246	antisense	1
c6	Hcv1.av84.c6.g973.i1	7333520	7336141	Hcv1.av84.c6.g972.i2	7331348	7336246	antisense	1
c6	Hcv1.av84.c6.g975.i1	7361159	7362217	Hcv1.av84.c6.g977.i1	7360634	7362813	antisense	1
c6	Hcv1.av84.c6.g975.i1	7361159	7362217	Hcv1.av84.c6.g977.i2	7360634	7362813	antisense	1
c6	Hcv1.av84.c6.g976.i1	7377523	7379918	Hcv1.av84.c6.g977.i1	7362917	7382327	sense	1
c6	Hcv1.av84.c6.g976.i1	7377523	7379918	Hcv1.av84.c6.g977.i2	7362917	7382327	sense	1
c6	Hcv1.av84.c6.g982.i1	7433591	7442204	Hcv1.av84.c6.g981.i1	7432511	7441092	antisense	4
c6	Hcv1.av84.c6.g986.i1	7458272	7459995	Hcv1.av84.c6.g985.i1	7457810	7460822	antisense	1
c6	Hcv1.av84.c6.g988.i1	7474041	7477320	Hcv1.av84.c6.g987.i1	7473266	7483624	antisense	2
c6	Hcv1.av84.c6.g99.i1	1049259	1050467	Hcv1.av84.c6.g100.i1	1049096	1051536	antisense	1
c6	Hcv1.av84.c6.g992.i1	7496292	7497131	Hcv1.av84.c6.g991.i1	7495981	7500797	antisense	1
c7	Hcv1.av84.c7.g105.i1	950231	950790	Hcv1.av84.c7.g104.i1	949886	951496	antisense	2
c7	Hcv1.av84.c7.g130.i1	1124895	1127170	Hcv1.av84.c7.g129.i1	1124469	1127438	antisense	1
c7	Hcv1.av84.c7.g130.i2	1124895	1127170	Hcv1.av84.c7.g129.i1	1124469	1127438	antisense	2
c7	Hcv1.av84.c7.g144.i1	1250357	1260075	Hcv1.av84.c7.g143.i1	1249828	1264557	antisense	2
c7	Hcv1.av84.c7.g144.i1	1250357	1260075	Hcv1.av84.c7.g143.i2	1249828	1264557	antisense	2
c7	Hcv1.av84.c7.g153.i1	1311870	1315310	Hcv1.av84.c7.g152.i1	1304534	1317823	sense	1
c7	Hcv1.av84.c7.g153.i1	1311870	1315310	Hcv1.av84.c7.g152.i2	1304606	1317823	sense	1
c7	Hcv1.av84.c7.g189.i1	1567250	1573743	Hcv1.av84.c7.g188.i1	1567043	1573870	antisense	15
c7	Hcv1.av84.c7.g189.i2	1567250	1573743	Hcv1.av84.c7.g188.i1	1567043	1573870	antisense	12
c7	Hcv1.av84.c7.g207.i1	1784510	1786710	Hcv1.av84.c7.g206.i1	1781427	1790910	antisense	4
c7	Hcv1.av84.c7.g216.i1	1843949	1845378	Hcv1.av84.c7.g215.i1	1843701	1846301	antisense	1
c7	Hcv1.av84.c7.g22.i1	235029	235995	Hcv1.av84.c7.g21.i1	234116	241848	antisense	4
c7	Hcv1.av84.c7.g22.i1	235029	235995	Hcv1.av84.c7.g21.i2	234116	241848	antisense	4
c7	Hcv1.av84.c7.g220.i1	1906840	1908425	Hcv1.av84.c7.g219.i1	1906705	1909018	antisense	1
c7	Hcv1.av84.c7.g226.i1	1956078	1956581	Hcv1.av84.c7.g225.i1	1952979	1956743	antisense	2
c7	Hcv1.av84.c7.g226.i1	1956078	1956581	Hcv1.av84.c7.g225.i2	1952979	1956743	antisense	2
c7	Hcv1.av84.c7.g226.i2	1953900	1956608	Hcv1.av84.c7.g225.i1	1952979	1956743	antisense	2
c7	Hcv1.av84.c7.g226.i2	1953900	1956608	Hcv1.av84.c7.g225.i2	1952979	1956743	antisense	2
c7	Hcv1.av84.c7.g227.i1	1965886	1969393	Hcv1.av84.c7.g225.i1	1960114	1969484	antisense	1
c7	Hcv1.av84.c7.g227.i1	1965886	1969393	Hcv1.av84.c7.g225.i2	1960114	1969484	antisense	1
c7	Hcv1.av84.c7.g228.i1	1971676	1974909	Hcv1.av84.c7.g225.i1	1969917	1977265	antisense	5
c7	Hcv1.av84.c7.g23.i1	236982	241291	Hcv1.av84.c7.g21.i1	234116	241848	sense	2
c7	Hcv1.av84.c7.g23.i1	236982	241291	Hcv1.av84.c7.g21.i2	234116	241848	sense	2
c7	Hcv1.av84.c7.g230.i1	1984673	1987985	Hcv1.av84.c7.g229.i1	1982957	1995129	antisense	4
c7	Hcv1.av84.c7.g267.i1	2285130	2285513	Hcv1.av84.c7.g265.i1	2281392	2286785	sense	1
c7	Hcv1.av84.c7.g269.i1	2295432	2300072	Hcv1.av84.c7.g268.i1	2293813	2301269	antisense	7
c7	Hcv1.av84.c7.g272.i1	2324948	2326894	Hcv1.av84.c7.g271.i1	2317721	2327317	antisense	1
c7	Hcv1.av84.c7.g295.i1	2541934	2543796	Hcv1.av84.c7.g294.i1	2541712	2545122	sense	1
c7	Hcv1.av84.c7.g300.i1	2574541	2576992	Hcv1.av84.c7.g299.i1	2573974	2584797	sense	1
